domain,analysis_level,score,dem_count,rep_count,classification,total_count,dimension,sentiment_cat,topic,local_cat,has_local,dimension_count
www.wndu.com,full_combination,90.0,0,6,Republican,6,,Positive,Non Politics,local,True,2
www.wndu.com,full_combination,90.0,0,5,Republican,5,,Positive,Non Politics,non_local,True,2
www.wndu.com,full_combination,90.0,0,1,Republican,1,,Positive,Politics,local,True,2
www.wndu.com,full_combination,90.0,0,2,Republican,2,,Positive,Politics,non_local,True,2
www.wndu.com,full_combination,90.0,2,1,Democrat,3,,Negative,Mixed,local,True,2
www.wndu.com,full_combination,90.0,0,2,Republican,2,,Negative,Mixed,non_local,True,2
www.wndu.com,full_combination,90.0,0,2,Republican,2,,Negative,Non Politics,local,True,2
www.wndu.com,full_combination,90.0,0,1,Republican,1,,Negative,Non Politics,non_local,True,2
www.wndu.com,full_combination,90.0,0,1,Republican,1,,Negative,Politics,local,True,2
www.wndu.com,full_combination,90.0,0,4,Republican,4,,Negative,Politics,non_local,True,2
indianapolisrecorder.com,domain_only,92.5,19,1,Democrat,20,,,,,False,1
indianapolisrecorder.com,single_dimension,92.5,16,1,Democrat,17,sentiment_cat,Positive,,,False,1
indianapolisrecorder.com,single_dimension,92.5,3,0,Democrat,3,sentiment_cat,Negative,,,False,1
indianapolisrecorder.com,single_dimension,92.5,5,1,Democrat,6,topic,,Non Politics,,False,1
indianapolisrecorder.com,single_dimension,92.5,9,0,Democrat,9,topic,,Mixed,,False,1
indianapolisrecorder.com,single_dimension,92.5,5,0,Democrat,5,topic,,Politics,,False,1
indianapolisrecorder.com,single_dimension,92.5,9,1,Democrat,10,local_cat,,,local,False,1
indianapolisrecorder.com,single_dimension,92.5,10,0,Democrat,10,local_cat,,,non_local,False,1
indianapolisrecorder.com,sentiment_cat_topic,92.5,5,1,Democrat,6,,Positive,Non Politics,,False,3
indianapolisrecorder.com,sentiment_cat_topic,92.5,8,0,Democrat,8,,Positive,Mixed,,False,3
indianapolisrecorder.com,sentiment_cat_topic,92.5,3,0,Democrat,3,,Positive,Politics,,False,3
indianapolisrecorder.com,sentiment_cat_topic,92.5,0,0,Both,0,,Negative,Non Politics,,False,3
indianapolisrecorder.com,sentiment_cat_topic,92.5,1,0,Democrat,1,,Negative,Mixed,,False,3
indianapolisrecorder.com,sentiment_cat_topic,92.5,2,0,Democrat,2,,Negative,Politics,,False,3
indianapolisrecorder.com,full_combination,92.5,2,1,Democrat,3,,Positive,Non Politics,local,True,2
indianapolisrecorder.com,full_combination,92.5,3,0,Democrat,3,,Positive,Non Politics,non_local,True,2
indianapolisrecorder.com,full_combination,92.5,5,0,Democrat,5,,Positive,Mixed,local,True,2
indianapolisrecorder.com,full_combination,92.5,3,0,Democrat,3,,Positive,Mixed,non_local,True,2
indianapolisrecorder.com,full_combination,92.5,0,0,Both,0,,Positive,Politics,local,True,2
indianapolisrecorder.com,full_combination,92.5,3,0,Democrat,3,,Positive,Politics,non_local,True,2
indianapolisrecorder.com,full_combination,92.5,0,0,Both,0,,Negative,Non Politics,local,True,2
indianapolisrecorder.com,full_combination,92.5,0,0,Both,0,,Negative,Non Politics,non_local,True,2
indianapolisrecorder.com,full_combination,92.5,0,0,Both,0,,Negative,Mixed,local,True,2
indianapolisrecorder.com,full_combination,92.5,1,0,Democrat,1,,Negative,Mixed,non_local,True,2
indianapolisrecorder.com,full_combination,92.5,2,0,Democrat,2,,Negative,Politics,local,True,2
indianapolisrecorder.com,full_combination,92.5,0,0,Both,0,,Negative,Politics,non_local,True,2
www.thestarpress.com,domain_only,95.0,1,3,Republican,4,,,,,False,1
www.thestarpress.com,single_dimension,95.0,0,3,Republican,3,sentiment_cat,Positive,,,False,1
www.thestarpress.com,single_dimension,95.0,1,0,Democrat,1,sentiment_cat,Negative,,,False,1
www.thestarpress.com,single_dimension,95.0,0,1,Republican,1,topic,,Non Politics,,False,1
www.thestarpress.com,single_dimension,95.0,1,1,Both,2,topic,,Mixed,,False,1
www.thestarpress.com,single_dimension,95.0,0,1,Republican,1,topic,,Politics,,False,1
www.thestarpress.com,single_dimension,95.0,1,3,Republican,4,local_cat,,,local,False,1
www.thestarpress.com,single_dimension,95.0,0,0,Both,0,local_cat,,,non_local,False,1
www.thestarpress.com,sentiment_cat_topic,95.0,0,1,Republican,1,,Positive,Non Politics,,False,3
www.thestarpress.com,sentiment_cat_topic,95.0,0,1,Republican,1,,Positive,Mixed,,False,3
www.thestarpress.com,sentiment_cat_topic,95.0,0,1,Republican,1,,Positive,Politics,,False,3
www.thestarpress.com,sentiment_cat_topic,95.0,0,0,Both,0,,Negative,Non Politics,,False,3
www.thestarpress.com,sentiment_cat_topic,95.0,1,0,Democrat,1,,Negative,Mixed,,False,3
www.thestarpress.com,sentiment_cat_topic,95.0,0,0,Both,0,,Negative,Politics,,False,3
www.thestarpress.com,full_combination,95.0,0,1,Republican,1,,Positive,Non Politics,local,True,2
www.thestarpress.com,full_combination,95.0,0,0,Both,0,,Positive,Non Politics,non_local,True,2
www.thestarpress.com,full_combination,95.0,0,1,Republican,1,,Positive,Mixed,local,True,2
www.thestarpress.com,full_combination,95.0,0,0,Both,0,,Positive,Mixed,non_local,True,2
www.thestarpress.com,full_combination,95.0,0,1,Republican,1,,Positive,Politics,local,True,2
www.thestarpress.com,full_combination,95.0,0,0,Both,0,,Positive,Politics,non_local,True,2
www.thestarpress.com,full_combination,95.0,0,0,Both,0,,Negative,Non Politics,local,True,2
www.thestarpress.com,full_combination,95.0,0,0,Both,0,,Negative,Non Politics,non_local,True,2
www.thestarpress.com,full_combination,95.0,1,0,Democrat,1,,Negative,Mixed,local,True,2
www.thestarpress.com,full_combination,95.0,0,0,Both,0,,Negative,Mixed,non_local,True,2
www.thestarpress.com,full_combination,95.0,0,0,Both,0,,Negative,Politics,local,True,2
www.thestarpress.com,full_combination,95.0,0,0,Both,0,,Negative,Politics,non_local,True,2
