Score_Category,Sentiment,Local_Category,Topic_Category,Domain,Global_Classification,Global_Democrat_Count,Global_Republican_Count,Global_Total_Count,Combination_Classification,Combination_Democrat_Count,Combination_Republican_Count,Combination_Total_Count,Score
high,Positive,local,Mixed,richmond.com,Democrat,41,5,46,Democrat,17,0,17,85
high,Positive,local,Politics,richmond.com,Democrat,41,5,46,Democrat,6,2,8,85
high,Positive,local,Non Politics,richmond.com,Democrat,41,5,46,Democrat,2,0,2,85
high,Positive,non_local,Politics,richmond.com,Democrat,41,5,46,Democrat,2,0,2,85
high,Positive,non_local,Mixed,richmond.com,Democrat,41,5,46,Democrat,5,3,8,85
high,Positive,non_local,Non Politics,richmond.com,Democrat,41,5,46,Democrat,3,0,3,85
high,Negative,all,Politics,richmond.com,Democrat,41,5,46,Democrat,4,0,4,85
high,Negative,all,Mixed,richmond.com,Democrat,41,5,46,Democrat,2,0,2,85
high,Negative,local,Mixed,richmond.com,Democrat,41,5,46,Democrat,2,0,2,85
high,Negative,local,Politics,richmond.com,Democrat,41,5,46,Democrat,2,0,2,85
high,Negative,non_local,Politics,richmond.com,Democrat,41,5,46,Democrat,2,0,2,85
low,Positive,all,Politics,rfangle.com,Republican,0,2,2,Republican,0,2,2,39.5
low,Positive,non_local,Politics,rfangle.com,Republican,0,2,2,Republican,0,2,2,39.5
high,Positive,all,Politics,rewirenewsgroup.com,Democrat,14,0,14,Democrat,2,0,2,80
high,Positive,all,Mixed,rewirenewsgroup.com,Democrat,14,0,14,Democrat,6,0,6,80
high,Positive,local,Mixed,rewirenewsgroup.com,Democrat,14,0,14,Democrat,1,0,1,80
high,Positive,local,Politics,rewirenewsgroup.com,Democrat,14,0,14,Democrat,2,0,2,80
high,Positive,non_local,Mixed,rewirenewsgroup.com,Democrat,14,0,14,Democrat,5,0,5,80
high,Negative,all,Politics,rewirenewsgroup.com,Democrat,14,0,14,Democrat,3,0,3,80
high,Negative,all,Mixed,rewirenewsgroup.com,Democrat,14,0,14,Democrat,2,0,2,80
high,Negative,all,Non Politics,rewirenewsgroup.com,Democrat,14,0,14,Democrat,1,0,1,80
high,Negative,non_local,Politics,rewirenewsgroup.com,Democrat,14,0,14,Democrat,3,0,3,80
high,Negative,non_local,Mixed,rewirenewsgroup.com,Democrat,14,0,14,Democrat,2,0,2,80
high,Negative,non_local,Non Politics,rewirenewsgroup.com,Democrat,14,0,14,Democrat,1,0,1,80
high,Negative,all,Politics,reviewjournal.com,Democrat,1,0,1,Democrat,1,0,1,92.5
high,Negative,local,Politics,reviewjournal.com,Democrat,1,0,1,Democrat,1,0,1,92.5
high,Positive,all,Non Politics,reuters.com,Democrat,1,0,1,Democrat,1,0,1,95
high,Positive,local,Non Politics,reuters.com,Democrat,1,0,1,Democrat,1,0,1,95
low,Positive,all,Politics,republicandaily.com,Republican,0,1,1,Republican,0,1,1,32
low,Positive,local,Politics,republicandaily.com,Republican,0,1,1,Republican,0,1,1,32
high,Positive,all,Mixed,remezcla.com,Democrat,4,0,4,Democrat,1,0,1,87.5
high,Positive,all,Non Politics,remezcla.com,Democrat,4,0,4,Democrat,3,0,3,87.5
high,Positive,local,Mixed,remezcla.com,Democrat,4,0,4,Democrat,1,0,1,87.5
high,Positive,non_local,Non Politics,remezcla.com,Democrat,4,0,4,Democrat,3,0,3,87.5
high,Positive,all,Politics,religionnews.com,Democrat,6,2,8,Democrat,3,0,3,100
high,Positive,all,Mixed,religionnews.com,Democrat,6,2,8,Democrat,1,0,1,100
high,Positive,all,Non Politics,religionnews.com,Democrat,6,2,8,Republican,0,1,1,100
high,Positive,non_local,Politics,religionnews.com,Democrat,6,2,8,Democrat,3,0,3,100
high,Positive,non_local,Mixed,religionnews.com,Democrat,6,2,8,Democrat,1,0,1,100
high,Positive,non_local,Non Politics,religionnews.com,Democrat,6,2,8,Republican,0,1,1,100
high,Negative,all,Politics,religionnews.com,Democrat,6,2,8,Democrat,1,0,1,100
high,Negative,all,Mixed,religionnews.com,Democrat,6,2,8,Both,1,1,2,100
high,Negative,non_local,Politics,religionnews.com,Democrat,6,2,8,Democrat,1,0,1,100
high,Negative,non_local,Mixed,religionnews.com,Democrat,6,2,8,Both,1,1,2,100
low,Positive,all,Politics,redstate.com,Republican,0,60,60,Republican,0,12,12,57
low,Positive,all,Mixed,redstate.com,Republican,0,60,60,Republican,0,19,19,57
low,Positive,local,Politics,redstate.com,Republican,0,60,60,Republican,0,1,1,57
low,Positive,local,Mixed,redstate.com,Republican,0,60,60,Republican,0,3,3,57
low,Positive,non_local,Politics,redstate.com,Republican,0,60,60,Republican,0,11,11,57
low,Positive,non_local,Mixed,redstate.com,Republican,0,60,60,Republican,0,16,16,57
low,Negative,all,Mixed,redstate.com,Republican,0,60,60,Republican,0,14,14,57
low,Negative,all,Politics,redstate.com,Republican,0,60,60,Republican,0,15,15,57
low,Negative,local,Mixed,redstate.com,Republican,0,60,60,Republican,0,4,4,57
low,Negative,local,Politics,redstate.com,Republican,0,60,60,Republican,0,3,3,57
low,Negative,non_local,Mixed,redstate.com,Republican,0,60,60,Republican,0,10,10,57
low,Negative,non_local,Politics,redstate.com,Republican,0,60,60,Republican,0,12,12,57
high,Negative,all,Mixed,recordherald.com,Republican,0,1,1,Republican,0,1,1,80
high,Negative,non_local,Mixed,recordherald.com,Republican,0,1,1,Republican,0,1,1,80
high,Positive,all,Politics,reason.com,Republican,7,166,173,Republican,1,44,45,100
high,Positive,all,Mixed,reason.com,Republican,7,166,173,Republican,2,33,35,100
high,Positive,all,Non Politics,reason.com,Republican,7,166,173,Republican,0,3,3,100
high,Positive,local,Mixed,reason.com,Republican,7,166,173,Republican,0,5,5,100
high,Positive,local,Politics,reason.com,Republican,7,166,173,Republican,0,4,4,100
high,Positive,non_local,Politics,reason.com,Republican,7,166,173,Republican,1,40,41,100
high,Positive,non_local,Mixed,reason.com,Republican,7,166,173,Republican,2,28,30,100
high,Positive,non_local,Non Politics,reason.com,Republican,7,166,173,Republican,0,3,3,100
high,Negative,all,Politics,reason.com,Republican,7,166,173,Republican,2,46,48,100
high,Negative,all,Mixed,reason.com,Republican,7,166,173,Republican,2,37,39,100
high,Negative,all,Non Politics,reason.com,Republican,7,166,173,Republican,0,3,3,100
high,Negative,local,Mixed,reason.com,Republican,7,166,173,Republican,0,8,8,100
high,Negative,local,Politics,reason.com,Republican,7,166,173,Republican,0,2,2,100
high,Negative,non_local,Politics,reason.com,Republican,7,166,173,Republican,2,44,46,100
high,Negative,non_local,Mixed,reason.com,Republican,7,166,173,Republican,2,29,31,100
high,Negative,non_local,Non Politics,reason.com,Republican,7,166,173,Republican,0,3,3,100
high,Negative,all,Mixed,readingeagle.com,Republican,0,1,1,Republican,0,1,1,92.5
high,Negative,non_local,Mixed,readingeagle.com,Republican,0,1,1,Republican,0,1,1,92.5
low,Positive,all,Mixed,rationalground.com,Republican,0,2,2,Republican,0,1,1,30
low,Positive,non_local,Mixed,rationalground.com,Republican,0,2,2,Republican,0,1,1,30
low,Negative,all,Mixed,rationalground.com,Republican,0,2,2,Republican,0,1,1,30
low,Negative,non_local,Mixed,rationalground.com,Republican,0,2,2,Republican,0,1,1,30
high,Positive,all,Politics,rapidcityjournal.com,Republican,0,41,41,Republican,0,5,5,85
high,Positive,all,Mixed,rapidcityjournal.com,Republican,0,41,41,Republican,0,20,20,85
high,Positive,all,Non Politics,rapidcityjournal.com,Republican,0,41,41,Republican,0,14,14,85
high,Positive,local,Mixed,rapidcityjournal.com,Republican,0,41,41,Republican,0,17,17,85
high,Positive,local,Politics,rapidcityjournal.com,Republican,0,41,41,Republican,0,4,4,85
high,Positive,local,Non Politics,rapidcityjournal.com,Republican,0,41,41,Republican,0,12,12,85
high,Positive,non_local,Politics,rapidcityjournal.com,Republican,0,41,41,Republican,0,1,1,85
high,Positive,non_local,Mixed,rapidcityjournal.com,Republican,0,41,41,Republican,0,3,3,85
high,Positive,non_local,Non Politics,rapidcityjournal.com,Republican,0,41,41,Republican,0,2,2,85
high,Negative,all,Politics,rapidcityjournal.com,Republican,0,41,41,Republican,0,1,1,85
high,Negative,all,Non Politics,rapidcityjournal.com,Republican,0,41,41,Republican,0,1,1,85
high,Negative,local,Non Politics,rapidcityjournal.com,Republican,0,41,41,Republican,0,1,1,85
high,Negative,non_local,Politics,rapidcityjournal.com,Republican,0,41,41,Republican,0,1,1,85
low,Positive,all,Politics,radio.foxnews.com,Republican,1,42,43,Republican,0,16,16,69.5
low,Positive,all,Non Politics,radio.foxnews.com,Republican,1,42,43,Republican,0,1,1,69.5
low,Positive,all,Mixed,radio.foxnews.com,Republican,1,42,43,Republican,1,9,10,69.5
low,Positive,local,Politics,radio.foxnews.com,Republican,1,42,43,Republican,0,6,6,69.5
low,Positive,local,Mixed,radio.foxnews.com,Republican,1,42,43,Republican,0,2,2,69.5
low,Positive,non_local,Politics,radio.foxnews.com,Republican,1,42,43,Republican,0,10,10,69.5
low,Positive,non_local,Mixed,radio.foxnews.com,Republican,1,42,43,Republican,1,7,8,69.5
low,Positive,non_local,Non Politics,radio.foxnews.com,Republican,1,42,43,Republican,0,1,1,69.5
low,Negative,all,Mixed,radio.foxnews.com,Republican,1,42,43,Republican,0,8,8,69.5
low,Negative,all,Politics,radio.foxnews.com,Republican,1,42,43,Republican,0,8,8,69.5
low,Negative,local,Mixed,radio.foxnews.com,Republican,1,42,43,Republican,0,3,3,69.5
low,Negative,local,Politics,radio.foxnews.com,Republican,1,42,43,Republican,0,1,1,69.5
low,Negative,non_local,Mixed,radio.foxnews.com,Republican,1,42,43,Republican,0,5,5,69.5
low,Negative,non_local,Politics,radio.foxnews.com,Republican,1,42,43,Republican,0,7,7,69.5
high,Positive,all,Politics,qz.com,Democrat,36,6,42,Democrat,6,0,6,100
high,Positive,all,Mixed,qz.com,Democrat,36,6,42,Democrat,17,5,22,100
high,Positive,all,Non Politics,qz.com,Democrat,36,6,42,Democrat,1,0,1,100
high,Positive,local,Mixed,qz.com,Democrat,36,6,42,Democrat,3,0,3,100
high,Positive,non_local,Politics,qz.com,Democrat,36,6,42,Democrat,6,0,6,100
high,Positive,non_local,Mixed,qz.com,Democrat,36,6,42,Democrat,14,5,19,100
high,Positive,non_local,Non Politics,qz.com,Democrat,36,6,42,Democrat,1,0,1,100
high,Negative,all,Politics,qz.com,Democrat,36,6,42,Both,1,1,2,100
high,Negative,all,Mixed,qz.com,Democrat,36,6,42,Democrat,11,0,11,100
high,Negative,local,Mixed,qz.com,Democrat,36,6,42,Democrat,2,0,2,100
high,Negative,non_local,Politics,qz.com,Democrat,36,6,42,Both,1,1,2,100
high,Negative,non_local,Mixed,qz.com,Democrat,36,6,42,Democrat,9,0,9,100
high,Positive,all,Politics,queenseagle.com,Democrat,49,0,49,Democrat,5,0,5,92.5
high,Positive,all,Mixed,queenseagle.com,Democrat,49,0,49,Democrat,16,0,16,92.5
high,Positive,all,Non Politics,queenseagle.com,Democrat,49,0,49,Democrat,5,0,5,92.5
high,Positive,local,Mixed,queenseagle.com,Democrat,49,0,49,Democrat,14,0,14,92.5
high,Positive,local,Politics,queenseagle.com,Democrat,49,0,49,Democrat,3,0,3,92.5
high,Positive,local,Non Politics,queenseagle.com,Democrat,49,0,49,Democrat,3,0,3,92.5
high,Positive,non_local,Politics,queenseagle.com,Democrat,49,0,49,Democrat,2,0,2,92.5
high,Positive,non_local,Mixed,queenseagle.com,Democrat,49,0,49,Democrat,2,0,2,92.5
high,Positive,non_local,Non Politics,queenseagle.com,Democrat,49,0,49,Democrat,2,0,2,92.5
high,Negative,all,Politics,queenseagle.com,Democrat,49,0,49,Democrat,5,0,5,92.5
high,Negative,all,Mixed,queenseagle.com,Democrat,49,0,49,Democrat,13,0,13,92.5
high,Negative,all,Non Politics,queenseagle.com,Democrat,49,0,49,Democrat,5,0,5,92.5
high,Negative,local,Mixed,queenseagle.com,Democrat,49,0,49,Democrat,7,0,7,92.5
high,Negative,local,Non Politics,queenseagle.com,Democrat,49,0,49,Democrat,2,0,2,92.5
high,Negative,local,Politics,queenseagle.com,Democrat,49,0,49,Democrat,4,0,4,92.5
high,Negative,non_local,Politics,queenseagle.com,Democrat,49,0,49,Democrat,1,0,1,92.5
high,Negative,non_local,Mixed,queenseagle.com,Democrat,49,0,49,Democrat,6,0,6,92.5
high,Negative,non_local,Non Politics,queenseagle.com,Democrat,49,0,49,Democrat,3,0,3,92.5
high,Positive,all,Politics,qns.com,Democrat,163,0,163,Democrat,10,0,10,100
high,Positive,all,Mixed,qns.com,Democrat,163,0,163,Democrat,74,0,74,100
high,Positive,all,Non Politics,qns.com,Democrat,163,0,163,Democrat,47,0,47,100
high,Positive,local,Mixed,qns.com,Democrat,163,0,163,Democrat,33,0,33,100
high,Positive,local,Politics,qns.com,Democrat,163,0,163,Democrat,4,0,4,100
high,Positive,local,Non Politics,qns.com,Democrat,163,0,163,Democrat,37,0,37,100
high,Positive,non_local,Politics,qns.com,Democrat,163,0,163,Democrat,6,0,6,100
high,Positive,non_local,Mixed,qns.com,Democrat,163,0,163,Democrat,41,0,41,100
high,Positive,non_local,Non Politics,qns.com,Democrat,163,0,163,Democrat,10,0,10,100
high,Negative,all,Politics,qns.com,Democrat,163,0,163,Democrat,9,0,9,100
high,Negative,all,Mixed,qns.com,Democrat,163,0,163,Democrat,15,0,15,100
high,Negative,all,Non Politics,qns.com,Democrat,163,0,163,Democrat,8,0,8,100
high,Negative,local,Mixed,qns.com,Democrat,163,0,163,Democrat,10,0,10,100
high,Negative,local,Non Politics,qns.com,Democrat,163,0,163,Democrat,7,0,7,100
high,Negative,local,Politics,qns.com,Democrat,163,0,163,Democrat,3,0,3,100
high,Negative,non_local,Politics,qns.com,Democrat,163,0,163,Democrat,6,0,6,100
high,Negative,non_local,Mixed,qns.com,Democrat,163,0,163,Democrat,5,0,5,100
high,Negative,non_local,Non Politics,qns.com,Democrat,163,0,163,Democrat,1,0,1,100
low,Positive,all,Politics,qctimes.com,Democrat,82,39,121,Republican,12,21,33,72.5
low,Positive,all,Non Politics,qctimes.com,Democrat,82,39,121,Democrat,16,2,18,72.5
low,Positive,all,Mixed,qctimes.com,Democrat,82,39,121,Democrat,42,14,56,72.5
low,Positive,local,Non Politics,qctimes.com,Democrat,82,39,121,Democrat,13,2,15,72.5
low,Positive,local,Politics,qctimes.com,Democrat,82,39,121,Both,7,9,16,72.5
low,Positive,local,Mixed,qctimes.com,Democrat,82,39,121,Democrat,35,12,47,72.5
low,Positive,non_local,Politics,qctimes.com,Democrat,82,39,121,Republican,5,12,17,72.5
low,Positive,non_local,Mixed,qctimes.com,Democrat,82,39,121,Democrat,7,2,9,72.5
low,Positive,non_local,Non Politics,qctimes.com,Democrat,82,39,121,Democrat,3,0,3,72.5
low,Negative,all,Mixed,qctimes.com,Democrat,82,39,121,Democrat,10,0,10,72.5
low,Negative,all,Politics,qctimes.com,Democrat,82,39,121,Republican,1,2,3,72.5
low,Negative,all,Non Politics,qctimes.com,Democrat,82,39,121,Democrat,1,0,1,72.5
low,Negative,local,Mixed,qctimes.com,Democrat,82,39,121,Democrat,9,0,9,72.5
low,Negative,local,Politics,qctimes.com,Democrat,82,39,121,Both,1,1,2,72.5
low,Negative,local,Non Politics,qctimes.com,Democrat,82,39,121,Democrat,1,0,1,72.5
low,Negative,non_local,Mixed,qctimes.com,Democrat,82,39,121,Democrat,1,0,1,72.5
low,Negative,non_local,Politics,qctimes.com,Democrat,82,39,121,Republican,0,1,1,72.5
low,Positive,all,Politics,qconline.com,Democrat,27,1,28,Democrat,3,0,3,72.5
low,Positive,all,Non Politics,qconline.com,Democrat,27,1,28,Democrat,8,0,8,72.5
low,Positive,all,Mixed,qconline.com,Democrat,27,1,28,Democrat,16,1,17,72.5
low,Positive,local,Non Politics,qconline.com,Democrat,27,1,28,Democrat,8,0,8,72.5
low,Positive,local,Politics,qconline.com,Democrat,27,1,28,Democrat,2,0,2,72.5
low,Positive,local,Mixed,qconline.com,Democrat,27,1,28,Democrat,11,0,11,72.5
low,Positive,non_local,Politics,qconline.com,Democrat,27,1,28,Democrat,1,0,1,72.5
low,Positive,non_local,Mixed,qconline.com,Democrat,27,1,28,Democrat,5,1,6,72.5
high,Positive,all,Mixed,q13fox.com,Democrat,11,1,12,Democrat,7,1,8,90
high,Positive,all,Non Politics,q13fox.com,Democrat,11,1,12,Democrat,1,0,1,90
high,Positive,local,Mixed,q13fox.com,Democrat,11,1,12,Democrat,5,1,6,90
high,Positive,non_local,Mixed,q13fox.com,Democrat,11,1,12,Democrat,2,0,2,90
high,Positive,non_local,Non Politics,q13fox.com,Democrat,11,1,12,Democrat,1,0,1,90
high,Negative,all,Mixed,q13fox.com,Democrat,11,1,12,Democrat,3,0,3,90
high,Negative,local,Mixed,q13fox.com,Democrat,11,1,12,Democrat,1,0,1,90
high,Negative,non_local,Mixed,q13fox.com,Democrat,11,1,12,Democrat,2,0,2,90
high,Positive,all,Politics,psmag.com,Democrat,9,0,9,Democrat,2,0,2,100
high,Positive,all,Mixed,psmag.com,Democrat,9,0,9,Democrat,4,0,4,100
high,Positive,local,Mixed,psmag.com,Democrat,9,0,9,Democrat,3,0,3,100
high,Positive,non_local,Politics,psmag.com,Democrat,9,0,9,Democrat,2,0,2,100
high,Positive,non_local,Mixed,psmag.com,Democrat,9,0,9,Democrat,1,0,1,100
high,Negative,all,Politics,psmag.com,Democrat,9,0,9,Democrat,2,0,2,100
high,Negative,all,Mixed,psmag.com,Democrat,9,0,9,Democrat,1,0,1,100
high,Negative,local,Mixed,psmag.com,Democrat,9,0,9,Democrat,1,0,1,100
high,Negative,local,Politics,psmag.com,Democrat,9,0,9,Democrat,1,0,1,100
high,Negative,non_local,Politics,psmag.com,Democrat,9,0,9,Democrat,1,0,1,100
high,Positive,all,Mixed,profootballtalk.nbcsports.com,Democrat,4,0,4,Democrat,1,0,1,95
high,Positive,all,Non Politics,profootballtalk.nbcsports.com,Democrat,4,0,4,Democrat,3,0,3,95
high,Positive,local,Non Politics,profootballtalk.nbcsports.com,Democrat,4,0,4,Democrat,1,0,1,95
high,Positive,non_local,Mixed,profootballtalk.nbcsports.com,Democrat,4,0,4,Democrat,1,0,1,95
high,Positive,non_local,Non Politics,profootballtalk.nbcsports.com,Democrat,4,0,4,Democrat,2,0,2,95
high,Positive,all,Politics,pressofatlanticcity.com,Democrat,4,0,4,Democrat,1,0,1,85
high,Positive,all,Mixed,pressofatlanticcity.com,Democrat,4,0,4,Democrat,2,0,2,85
high,Positive,all,Non Politics,pressofatlanticcity.com,Democrat,4,0,4,Democrat,1,0,1,85
high,Positive,local,Mixed,pressofatlanticcity.com,Democrat,4,0,4,Democrat,2,0,2,85
high,Positive,local,Non Politics,pressofatlanticcity.com,Democrat,4,0,4,Democrat,1,0,1,85
high,Positive,non_local,Politics,pressofatlanticcity.com,Democrat,4,0,4,Democrat,1,0,1,85
low,Positive,all,Non Politics,press.foxnews.com,Republican,0,1,1,Republican,0,1,1,69.5
low,Positive,non_local,Non Politics,press.foxnews.com,Republican,0,1,1,Republican,0,1,1,69.5
high,Positive,all,Politics,poststar.com,Republican,1,18,19,Republican,0,4,4,85
high,Positive,all,Mixed,poststar.com,Republican,1,18,19,Republican,1,6,7,85
high,Positive,all,Non Politics,poststar.com,Republican,1,18,19,Republican,0,5,5,85
high,Positive,local,Mixed,poststar.com,Republican,1,18,19,Republican,1,2,3,85
high,Positive,local,Politics,poststar.com,Republican,1,18,19,Republican,0,3,3,85
high,Positive,local,Non Politics,poststar.com,Republican,1,18,19,Republican,0,3,3,85
high,Positive,non_local,Politics,poststar.com,Republican,1,18,19,Republican,0,1,1,85
high,Positive,non_local,Mixed,poststar.com,Republican,1,18,19,Republican,0,4,4,85
high,Positive,non_local,Non Politics,poststar.com,Republican,1,18,19,Republican,0,2,2,85
high,Negative,all,Politics,poststar.com,Republican,1,18,19,Republican,0,1,1,85
high,Negative,all,Mixed,poststar.com,Republican,1,18,19,Republican,0,2,2,85
high,Negative,local,Mixed,poststar.com,Republican,1,18,19,Republican,0,2,2,85
high,Negative,non_local,Politics,poststar.com,Republican,1,18,19,Republican,0,1,1,85
high,Positive,all,Mixed,portsmouth-dailytimes.com,Republican,0,1,1,Republican,0,1,1,80
high,Positive,local,Mixed,portsmouth-dailytimes.com,Republican,0,1,1,Republican,0,1,1,80
high,Positive,all,Politics,politifact.com,Republican,0,1,1,Republican,0,1,1,100
high,Positive,non_local,Politics,politifact.com,Republican,0,1,1,Republican,0,1,1,100
high,Positive,all,Mixed,politico.com,Democrat,2,0,2,Democrat,2,0,2,100
high,Positive,non_local,Mixed,politico.com,Democrat,2,0,2,Democrat,2,0,2,100
high,Negative,all,Politics,policetribune.com,Republican,0,1,1,Republican,0,1,1,100
high,Negative,local,Politics,policetribune.com,Republican,0,1,1,Republican,0,1,1,100
low,Positive,all,Politics,pjmedia.com,Republican,2,43,45,Republican,2,17,19,57
low,Positive,all,Mixed,pjmedia.com,Republican,2,43,45,Republican,0,6,6,57
low,Positive,local,Politics,pjmedia.com,Republican,2,43,45,Republican,0,4,4,57
low,Positive,local,Mixed,pjmedia.com,Republican,2,43,45,Republican,0,4,4,57
low,Positive,non_local,Politics,pjmedia.com,Republican,2,43,45,Republican,2,13,15,57
low,Positive,non_local,Mixed,pjmedia.com,Republican,2,43,45,Republican,0,2,2,57
low,Negative,all,Mixed,pjmedia.com,Republican,2,43,45,Republican,0,6,6,57
low,Negative,all,Politics,pjmedia.com,Republican,2,43,45,Republican,0,14,14,57
low,Negative,non_local,Mixed,pjmedia.com,Republican,2,43,45,Republican,0,6,6,57
low,Negative,non_local,Politics,pjmedia.com,Republican,2,43,45,Republican,0,14,14,57
high,Positive,all,Politics,pittsburgh.cbslocal.com,Both,12,15,27,Both,1,1,2,95
high,Positive,all,Mixed,pittsburgh.cbslocal.com,Both,12,15,27,Both,4,5,9,95
high,Positive,all,Non Politics,pittsburgh.cbslocal.com,Both,12,15,27,Both,2,3,5,95
